consensus_index,share_negative,reaction_score,reaction_composition,totalReactions
0.3813813813813814,0.30930930930930933,0.705026455026455,Mixed,397
0.7482014388489209,0.12589928057553956,0.7051503629450397,Mixed,397
0.7616279069767442,0.11918604651162791,0.8798584905660377,Mixed,396
0.9806451612903225,0.00967741935483871,0.9720534629404617,Mixed,396
0.5431472081218274,0.22842639593908629,0.985675375769192,Mixed,396
0.2845528455284553,0.35772357723577236,0.7585860614581241,Mixed,396
0.23741007194244604,0.6187050359712231,0.8971940203053801,Mixed,395
0.9320113314447592,0.0339943342776204,0.967973722028331,Mixed,395
0.036231884057971016,0.48188405797101447,0.7793242561775088,Mixed,394
0.9895833333333334,0.005208333333333333,0.9320297951582868,Mixed,394
0.8623481781376519,0.06882591093117409,0.8626795199685225,Mixed,392
0.9381443298969072,0.030927835051546393,0.9705966724039014,Mixed,392
0.5064935064935064,0.24675324675324675,0.6188962552598917,Mixed,391
0.994579945799458,0.0027100271002710027,0.9693410804796637,Mixed,390
1.0,0.0,0.9996576167590256,All-positive,390
0.9324675324675324,0.033766233766233764,0.9393034825870646,Mixed,390
0.7131147540983607,0.14344262295081966,0.9726073723368278,Mixed,390
0.9893617021276596,0.005319148936170213,0.9845178385539888,Mixed,390
0.7871148459383753,0.10644257703081232,0.8141369517197854,Mixed,390
0.9223300970873787,0.038834951456310676,0.9706754688097972,Mixed,389
0.9649122807017544,0.017543859649122806,0.99558384205741,Mixed,388
0.9947643979057592,0.002617801047120419,0.9465756648623206,Mixed,388
0.08837209302325581,0.5441860465116279,0.9856280295943532,Mixed,388
0.9711815561959655,0.01440922190201729,0.9887416274761294,Mixed,387
1.0,0.0,0.9949828559903187,All-positive,387
0.2413793103448276,0.3793103448275862,0.5012243232213305,Mixed,386
0.9946236559139785,0.002688172043010753,0.9958544449562413,Mixed,386
0.5012987012987012,0.24935064935064935,0.6022981707574669,Mixed,386
1.0,0.0,0.9682430888736577,All-positive,385
0.39893617021276595,0.300531914893617,0.6906827465473643,Mixed,384
0.4252199413489736,0.2873900293255132,0.7949806503783284,Mixed,384
0.9481481481481482,0.025925925925925925,0.9745649263721553,Mixed,383
0.049723756906077346,0.5248618784530387,0.5021505193546741,Mixed,383
0.9893617021276596,0.005319148936170213,0.9959723275208491,Mixed,383
0.8816901408450705,0.059154929577464786,0.9560229445506692,Mixed,382
0.9507692307692308,0.024615384615384615,1.0,Mixed,381
0.983739837398374,0.008130081300813009,0.9871918801353311,Mixed,381
0.9550561797752809,0.02247191011235955,0.9382231810158854,Mixed,380
0.10625,0.446875,0.551042944785276,Mixed,380
1.0,0.0,0.9935241928107564,All-positive,380
0.9312169312169312,0.03439153439153439,0.9764175184148918,Mixed,380
1.0,0.0,1.0,All-positive,380
0.9924812030075187,0.0037593984962406013,0.9769943232745743,Mixed,380
0.9375,0.03125,0.9696191698759092,Mixed,379
0.6627218934911243,0.16863905325443787,0.8428652321630804,Mixed,379
0.040214477211796246,0.47989276139410186,0.49854129263913827,Mixed,379
0.9169139465875371,0.04154302670623145,0.9630397236614853,Mixed,378
0.5081967213114754,0.2459016393442623,0.9857157227643094,Mixed,378
0.8318840579710145,0.08405797101449275,0.9335691823899371,Mixed,378
0.29591836734693877,0.3520408163265306,0.9272520353672415,Mixed,377
1.0,0.0,0.9919934363152833,All-positive,376
0.6,0.2,0.8432233089273968,Mixed,376
0.983957219251337,0.008021390374331552,0.9786402051885801,Mixed,376
0.9912280701754386,0.0043859649122807015,0.9770810596289314,Mixed,375
1.0,0.0,0.909957627118644,All-positive,374
0.993920972644377,0.00303951367781155,0.9909647148337191,Mixed,374
1.0,0.0,0.9876570420983029,All-positive,373
1.0,0.0,0.967621864164797,All-positive,373
0.12637362637362637,0.4368131868131868,0.6293055555555556,Mixed,372
0.6795252225519288,0.16023738872403562,0.9066871048093504,Mixed,372
0.04297994269340974,0.4785100286532951,0.6582781456953642,Mixed,372
0.9285714285714286,0.03571428571428571,0.9921646820939115,Mixed,371
0.9942363112391931,0.002881844380403458,0.982131542263338,Mixed,371
0.6698412698412698,0.16507936507936508,0.8430884318544388,Mixed,371
0.07988980716253444,0.46005509641873277,0.6296930697652886,Mixed,370
1.0,0.0,0.9989573830314088,All-positive,370
0.855595667870036,0.07220216606498195,0.9797160243407708,Mixed,370
0.7612903225806451,0.11935483870967742,0.9320282762370854,Mixed,369
0.2111111111111111,0.6055555555555555,0.4402765253982567,Mixed,369
0.3224932249322493,0.33875338753387535,0.8818777625361988,Mixed,369
0.44481605351170567,0.27759197324414714,0.7947963539863852,Mixed,368
0.9931740614334471,0.0034129692832764505,1.0,Mixed,368
0.84,0.08,0.8428120318579111,Mixed,368
0.8,0.1,0.849933598937583,Mixed,368
0.7018633540372671,0.14906832298136646,0.8392999204455052,Mixed,367
0.988950276243094,0.0055248618784530384,0.996874425445854,Mixed,367
1.0,0.0,0.9844188713568237,All-positive,367
1.0,0.0,0.988771808602522,All-positive,365
0.659217877094972,0.17039106145251395,0.744148244473342,Mixed,365
0.425414364640884,0.287292817679558,0.7356025279901531,Mixed,365
0.47513812154696133,0.26243093922651933,0.7158125273762593,Mixed,365
0.1309192200557103,0.43454038997214484,0.6210411688193835,Mixed,364
0.9830985915492958,0.008450704225352112,0.9287503914813655,Mixed,363
0.9885057471264368,0.005747126436781609,0.9926496324816241,Mixed,363
0.5486725663716814,0.22566371681415928,0.961519805982215,Mixed,363
0.5591054313099042,0.22044728434504793,0.8813527389195045,Mixed,362
0.398876404494382,0.300561797752809,0.6891086331439792,Mixed,362
0.9691358024691358,0.015432098765432098,0.906099518459069,Mixed,361
0.9925373134328358,0.0037313432835820895,0.9841527709661598,Mixed,361
1.0,0.0,0.8973855920994621,All-positive,360
0.9925373134328358,0.0037313432835820895,0.9379217273954116,Mixed,359
0.9574468085106383,0.02127659574468085,0.7663740034312242,Mixed,359
1.0,0.0,0.9087923663176157,All-positive,359
0.5671641791044776,0.21641791044776118,0.9252187748607796,Mixed,359
0.9459459459459459,0.02702702702702703,0.928947780270228,Mixed,358
0.9278688524590164,0.036065573770491806,0.9698941103190533,Mixed,358
0.9404761904761905,0.02976190476190476,0.9698592107872298,Mixed,358
0.022727272727272728,0.5113636363636364,0.5602912829299636,Mixed,358
0.7760617760617761,0.11196911196911197,0.8694348673362314,Mixed,358
0.8461538461538461,0.07692307692307693,0.8761235019973369,Mixed,356
0.9829545454545454,0.008522727272727272,0.9935801294948239,Mixed,356
0.9941690962099126,0.0029154518950437317,0.8817648873804381,Mixed,356
0.7022653721682848,0.1488673139158576,0.8307276657060518,Mixed,356
0.0847457627118644,0.4576271186440678,0.629615918556224,Mixed,355
0.7415384615384616,0.12923076923076923,0.7001527883880825,Mixed,355
0.9885057471264368,0.005747126436781609,0.9790301441677588,Mixed,355
0.9942363112391931,0.002881844380403458,0.9920278178271563,Mixed,355
1.0,0.0,0.9722110350382601,All-positive,355
0.9825072886297376,0.008746355685131196,0.9947329919531821,Mixed,355
0.6580645161290323,0.17096774193548386,0.7602791046174019,Mixed,354
0.9940828402366864,0.0029585798816568047,0.9963921901528013,Mixed,354
0.9826086956521739,0.008695652173913044,0.980719794344473,Mixed,354
0.43125,0.284375,0.47669826224328593,Mixed,353
0.8217054263565892,0.08914728682170543,0.8685551558752997,Mixed,353
1.0,0.0,0.9920553185228778,All-positive,352
1.0,0.0,0.9615337398207636,All-positive,352
0.551622418879056,0.22418879056047197,0.3713151927437642,Mixed,352
1.0,0.0,0.9798888049969112,All-positive,351
0.4117647058823529,0.29411764705882354,0.6562881562881563,Mixed,351
1.0,0.0,0.9983959670027498,All-positive,351
0.36023054755043227,0.6801152737752162,0.4138586575143218,Mixed,351
1.0,0.0,0.831096196868009,All-positive,351
0.25882352941176473,0.37058823529411766,0.6899488329711922,Mixed,351
1.0,0.0,0.8750467950584419,All-positive,350
0.026392961876832845,0.4868035190615836,0.5286610987186803,Mixed,350
0.9942363112391931,0.002881844380403458,0.9579823797076193,Mixed,350
0.994269340974212,0.0028653295128939827,0.9749640287769784,Mixed,349
0.9053627760252366,0.0473186119873817,0.8590476190476191,Mixed,348
1.0,0.0,0.9699646643109541,All-positive,348
0.9941860465116279,0.0029069767441860465,0.9862055715658021,Mixed,348
0.989247311827957,0.005376344086021506,0.9391891891891891,Mixed,348
0.9772727272727273,0.011363636363636364,0.9939126675313446,Mixed,347
1.0,0.0,0.852233676975945,All-positive,346
0.7942122186495176,0.10289389067524116,0.8802395209580839,Mixed,345
0.2166172106824926,0.3916913946587537,0.6302672649239173,Mixed,345
0.9594594594594594,0.02027027027027027,0.9705180803358459,Mixed,345
0.7423312883435583,0.12883435582822086,0.907959479015919,Mixed,345
0.9612403100775194,0.01937984496124031,0.976,Mixed,344
0.975103734439834,0.012448132780082987,0.8988824414356329,Mixed,344
1.0,0.0,1.0,All-positive,344
0.6855895196506551,0.1572052401746725,0.8441595340412686,Mixed,342
0.59375,0.203125,0.7941524518717349,Mixed,342
1.0,0.0,1.0,All-positive,342
0.7954545454545454,0.10227272727272728,0.9295440935246179,Mixed,341
1.0,0.0,0.9823020866337754,All-positive,341
1.0,0.0,0.9822423398328691,All-positive,341
0.6739811912225705,0.16300940438871472,0.9355091793503845,Mixed,341
0.6428571428571429,0.17857142857142858,0.9316529326223946,Mixed,341
0.34801762114537443,0.32599118942731276,0.8993120425522562,Mixed,340
0.7132352941176471,0.14338235294117646,0.9185393258426966,Mixed,340
0.7011494252873564,0.14942528735632185,0.9193758127438232,Mixed,339
0.16012084592145015,0.4199395770392749,0.6573142756308452,Mixed,339
0.8306188925081434,0.08469055374592833,0.8428217288208666,Mixed,339
0.905511811023622,0.047244094488188976,0.9678836321739757,Mixed,339
0.47987616099071206,0.26006191950464397,0.6014196014196014,Mixed,338
0.49696969696969695,0.2515151515151515,0.6191670696324951,Mixed,338
0.4857142857142857,0.2571428571428571,0.9722639243356853,Mixed,338
0.744807121661721,0.12759643916913946,0.6348478532721967,Mixed,337
1.0,0.0,0.992695969740446,All-positive,337
1.0,0.0,0.9287148856256032,All-positive,337
0.6426116838487973,0.17869415807560138,0.8806756693172728,Mixed,337
0.7437722419928826,0.12811387900355872,0.8429735146434498,Mixed,337
0.9939759036144579,0.0030120481927710845,0.9913123702621666,Mixed,337
0.9937304075235109,0.003134796238244514,0.897500275300077,Mixed,336
0.9119496855345912,0.0440251572327044,1.0,Mixed,336
1.0,0.0,0.9903596021423107,All-positive,336
1.0,0.0,0.9845059497909533,All-positive,336
0.9597989949748744,0.020100502512562814,0.9393074581430746,Mixed,335
0.6851851851851852,0.1574074074074074,0.8569237062794027,Mixed,335
1.0,0.0,0.6281455231159373,All-positive,335
0.9939393939393939,0.0030303030303030303,0.9984254673499184,Mixed,335
0.9934640522875817,0.0032679738562091504,0.9938736306526141,Mixed,334
0.08794788273615635,0.4560260586319218,0.501766364346615,Mixed,334
0.3981191222570533,0.6990595611285266,0.5288236213091705,Mixed,334
0.9125,0.04375,0.9068576259386344,Mixed,334
0.024242424242424242,0.48787878787878786,0.5518723143032536,Mixed,333
0.986159169550173,0.006920415224913495,0.9767946088485203,Mixed,333
1.0,0.0,0.9989598231699389,All-positive,333
0.993920972644377,0.00303951367781155,0.982355336379677,Mixed,332
0.15853658536585366,0.42073170731707316,0.6237762237762238,Mixed,331
0.8831615120274914,0.058419243986254296,0.9938430620261259,Mixed,330
0.15606936416184972,0.42196531791907516,0.9623896809232858,Mixed,330
0.1941747572815534,0.4029126213592233,0.8826038054175649,Mixed,330
1.0,0.0,0.9802109206400912,All-positive,330
1.0,0.0,0.9785764457972371,All-positive,330
0.580952380952381,0.20952380952380953,0.9574672209785737,Mixed,330
0.9622641509433962,0.018867924528301886,0.9111111111111111,Mixed,329
0.9571865443425076,0.021406727828746176,0.9936561911552314,Mixed,329
1.0,0.0,0.9201905204460966,All-positive,329
1.0,0.0,0.9841981635703608,All-positive,329
1.0,0.0,0.9802326527291955,All-positive,329
0.8944099378881988,0.052795031055900624,0.9061513642421267,Mixed,329
0.9750778816199377,0.012461059190031152,0.6910211267605634,Mixed,328
0.9829059829059829,0.008547008547008548,0.9869562902624713,Mixed,328
0.8253275109170306,0.08733624454148471,0.9401592791192055,Mixed,327
1.0,0.0,0.7199434229137199,All-positive,327
0.5830388692579506,0.20848056537102475,0.7095421181405103,Mixed,327
0.7058823529411765,0.14705882352941177,0.9233649743098493,Mixed,327
0.5344262295081967,0.23278688524590163,0.5470425988354275,Mixed,326
1.0,0.0,0.9920047462990168,All-positive,326
1.0,0.0,0.9787933094384708,All-positive,325
0.9868852459016394,0.006557377049180328,0.9831555306007861,Mixed,325
1.0,0.0,0.9983976193201328,All-positive,325
1.0,0.0,0.9844262619075853,All-positive,325
0.48484848484848486,0.25757575757575757,0.8433470152871594,Mixed,325
0.7647058823529411,0.11764705882352941,0.9712989493791786,Mixed,325
0.717948717948718,0.14102564102564102,0.814514222677488,Mixed,325
1.0,0.0,0.9926988265971317,All-positive,324
1.0,0.0,0.9844264671005823,All-positive,324
1.0,0.0,0.9861793611793612,All-positive,324
1.0,0.0,0.9983972524327418,All-positive,323
0.900355871886121,0.0498220640569395,0.8524717789022966,Mixed,323
0.15254237288135594,0.423728813559322,0.8697007481296758,Mixed,322
0.9936908517350158,0.0031545741324921135,0.9950168621331856,Mixed,322
0.1987179487179487,0.40064102564102566,0.5048977853492334,Mixed,322
0.9920948616600791,0.003952569169960474,0.995846005489207,Mixed,322
0.9361702127659575,0.031914893617021274,0.9753272327116878,Mixed,322
0.9551282051282052,0.022435897435897436,0.9466321243523316,Mixed,321
1.0,0.0,0.9926988265971317,All-positive,321
0.9671052631578947,0.01644736842105263,0.9817928471899675,Mixed,321
0.6634615384615384,0.16826923076923078,0.5220345345345345,Mixed,320
0.9927272727272727,0.0036363636363636364,0.9799491862940328,Mixed,319
0.9561128526645768,0.0219435736677116,0.9922036100675122,Mixed,319
0.9936305732484076,0.0031847133757961785,0.9974582425562818,Mixed,319
0.9872611464968153,0.006369426751592357,0.9789473684210527,Mixed,319
0.898989898989899,0.050505050505050504,0.9707823259372609,Mixed,319
0.9790209790209791,0.01048951048951049,0.9802075326671791,Mixed,319
0.9893048128342246,0.0053475935828877,0.8945239233569932,Mixed,319
0.8343949044585988,0.08280254777070063,0.9531994687084928,Mixed,317
0.9862542955326461,0.006872852233676976,0.9742400824317362,Mixed,316
0.5319148936170213,0.23404255319148937,0.7362162162162162,Mixed,316
0.6384615384615384,0.18076923076923077,0.843127538323979,Mixed,316
0.34306569343065696,0.3284671532846715,0.7117368873602752,Mixed,316
0.34798534798534797,0.326007326007326,0.7951230760362022,Mixed,315
0.9726962457337884,0.013651877133105802,0.43609022556390975,Mixed,315
0.7105263157894737,0.14473684210526316,0.8041031652989449,Mixed,314
1.0,0.0,0.9801075664923009,All-positive,314
0.9931506849315068,0.003424657534246575,0.984520680068839,Mixed,314
1.0,0.0,0.9845087339341952,All-positive,314
0.9935275080906149,0.003236245954692557,0.9971589414426264,Mixed,313
0.8162544169611308,0.09187279151943463,0.8752362948960303,Mixed,313
0.46236559139784944,0.26881720430107525,0.8433971209378501,Mixed,313
1.0,0.0,0.9677058434623405,All-positive,313
0.8640776699029126,0.06796116504854369,0.9408565601631543,Mixed,312
0.6059479553903345,0.1970260223048327,0.7837837837837838,Mixed,312
0.6677966101694915,0.16610169491525423,0.7602601899948523,Mixed,312
0.9628252788104089,0.01858736059479554,0.9513513513513514,Mixed,312
0.9934640522875817,0.0032679738562091504,0.9867989504755658,Mixed,311
0.20270270270270271,0.39864864864864863,0.716414686825054,Mixed,311
0.1736111111111111,0.4131944444444444,0.9342972816657027,Mixed,311
0.7902621722846442,0.10486891385767791,0.9584810126582278,Mixed,310
1.0,0.0,0.9920768835742059,All-positive,310
0.7588652482269503,0.12056737588652482,0.8429502720758579,Mixed,310
0.8972602739726028,0.05136986301369863,0.939443535188216,Mixed,310
1.0,0.0,0.9203385899814471,All-positive,310
1.0,0.0,0.9785735250953919,All-positive,310
0.5250836120401338,0.23745819397993312,0.789983844911147,Mixed,309
1.0,0.0,0.9801031687546058,All-positive,308
0.9475409836065574,0.02622950819672131,0.9674761491760624,Mixed,307
0.9701492537313433,0.014925373134328358,0.9822709604019847,Mixed,306
1.0,0.0,0.98451019887089,All-positive,306
0.9932885906040269,0.003355704697986577,0.8975476599304363,Mixed,305
0.7016949152542373,0.14915254237288136,0.6750721847930703,Mixed,305
0.9926739926739927,0.003663003663003663,0.9807910116431839,Mixed,304
1.0,0.0,0.9927061173099466,All-positive,303
0.9240506329113924,0.0379746835443038,0.9059233449477352,Mixed,303
0.8299319727891157,0.08503401360544217,0.842832972314722,Mixed,303
0.7706422018348624,0.11467889908256881,0.8916331456154465,Mixed,302
0.9057591623036649,0.04712041884816754,0.9292099792099792,Mixed,302
0.39285714285714285,0.30357142857142855,1.0,Mixed,302
1.0,0.0,0.9695364735932688,All-positive,302
0.9932659932659933,0.003367003367003367,0.8753217636801461,Mixed,301
0.02666666666666667,0.4866666666666667,0.6580906647869951,Mixed,301
0.5361216730038023,0.23193916349809887,0.736228813559322,Mixed,301
0.9923954372623575,0.0038022813688212928,0.9802765351769012,Mixed,301
1.0,0.0,0.9302875147695944,All-positive,301
0.8315018315018315,0.08424908424908426,0.8106451163438763,Mixed,300
0.28888888888888886,0.35555555555555557,0.9573039742212675,Mixed,300
0.9771863117870723,0.011406844106463879,0.9801532033426184,Mixed,300
0.32432432432432434,0.33783783783783783,0.6895164112254182,Mixed,300
0.43119266055045874,0.28440366972477066,0.783524346966083,Mixed,300
1.0,0.0,1.0,All-positive,299
0.07936507936507936,0.4603174603174603,0.8820401732965735,Mixed,299
0.8666666666666667,0.06666666666666667,0.7895864851235502,Mixed,299
1.0,0.0,0.9949942144186749,All-positive,298
0.9519230769230769,0.02403846153846154,0.9324103601151124,Mixed,298
0.9793103448275862,0.010344827586206896,0.975968861059401,Mixed,298
0.6771929824561403,0.8385964912280702,0.4703719590661192,Mixed,297
0.9644128113879004,0.017793594306049824,0.9911050615681681,Mixed,297
0.7935943060498221,0.10320284697508897,0.8112707490584461,Mixed,296
0.9928825622775801,0.0035587188612099642,0.9380617428683079,Mixed,296
1.0,0.0,0.9983988105449763,All-positive,296
0.9862068965517241,0.006896551724137931,0.9844593704728039,Mixed,296
1.0,0.0,0.9904124182011871,All-positive,296
1.0,0.0,0.9909459288337343,All-positive,296
0.3176470588235294,0.3411764705882353,0.7611319184352893,Mixed,295
0.2830188679245283,0.3584905660377358,0.9555722891566265,Mixed,295
0.9923076923076923,0.0038461538461538464,0.9841566560431478,Mixed,295
0.6512455516014235,0.17437722419928825,0.8147963468402267,Mixed,295
0.18996415770609318,0.5949820788530465,0.44014324010723005,Mixed,295
0.717391304347826,0.14130434782608695,0.7936640627252025,Mixed,294
0.4539249146757679,0.27303754266211605,0.668824163969795,Mixed,294
0.8275862068965517,0.08620689655172414,0.8794109344123459,Mixed,294
0.9857651245551602,0.0071174377224199285,0.9694415173867229,Mixed,294
0.7854671280276817,0.10726643598615918,0.9295774647887324,Mixed,294
0.806060606060606,0.09696969696969697,0.9355077835433655,Mixed,293
1.0,0.0,0.9694421657095981,All-positive,293
0.5467625899280576,0.22661870503597123,0.7943440283663409,Mixed,293
0.9930313588850174,0.003484320557491289,0.9990276787450574,Mixed,293
1.0,0.0,0.9785896845016131,All-positive,293
1.0,0.0,0.9412874322093846,All-positive,293
1.0,0.0,0.987695012085256,All-positive,292
0.15492957746478872,0.4225352112676056,0.5670722196225237,Mixed,292
0.34767025089605735,0.32616487455197135,0.7624035538929156,Mixed,292
1.0,0.0,0.9930313588850174,All-positive,292
0.993127147766323,0.003436426116838488,0.9466708432036649,Mixed,292
1.0,0.0,0.9912630288166769,All-positive,292
1.0,0.0,0.967741935483871,All-positive,292
0.9745222929936306,0.012738853503184714,0.8903210311424226,Mixed,291
0.5340501792114696,0.23297491039426524,0.8449140783434732,Mixed,291
1.0,0.0,0.9935327109633337,All-positive,291
0.43884892086330934,0.7194244604316546,0.5282520956224775,Mixed,291
1.0,0.0,0.9933554817275747,All-positive,291
0.9783783783783784,0.010810810810810811,0.9575782823022981,Mixed,290
1.0,0.0,0.9983993139917108,All-positive,290
0.9925373134328358,0.0037313432835820895,0.9736930860033727,Mixed,290
0.7303370786516854,0.1348314606741573,0.7031630170316302,Mixed,290
0.9781021897810219,0.010948905109489052,0.9169935394554684,Mixed,290
0.8721804511278195,0.06390977443609022,0.9285829048843187,Mixed,290
0.5384615384615384,0.23076923076923078,0.7943360386807115,Mixed,289
0.8731707317073171,0.06341463414634146,0.9074691563854618,Mixed,289
0.9918032786885246,0.004098360655737705,0.9808162157270836,Mixed,288
1.0,0.0,0.9845126886275103,All-positive,288
0.2014388489208633,0.6007194244604317,0.44017444535579253,Mixed,288
0.9407407407407408,0.02962962962962963,0.9821279748124826,Mixed,288
0.9758064516129032,0.012096774193548387,0.9894379479441721,Mixed,287
0.055944055944055944,0.527972027972028,0.41323083199469646,Mixed,287
0.6226415094339622,0.18867924528301888,0.9273899033297529,Mixed,287
0.17374517374517376,0.41312741312741313,0.6303295989608703,Mixed,286
0.7363636363636363,0.1318181818181818,0.8799943725379854,Mixed,286
0.8809523809523809,0.05952380952380952,0.9708241810715309,Mixed,286
0.75,0.125,0.8306107062075898,Mixed,286
0.8601398601398601,0.06993006993006994,0.8962101636520241,Mixed,286
0.12903225806451613,0.43548387096774194,0.9928206854001907,Mixed,285
0.855072463768116,0.07246376811594203,0.970371897985839,Mixed,285
0.9928057553956835,0.0035971223021582736,0.9686274509803922,Mixed,285
0.25448028673835127,0.3727598566308244,0.6869525725037307,Mixed,284
0.8716981132075472,0.06415094339622641,0.8140346274921301,Mixed,284
0.13692946058091288,0.4315352697095436,0.5862068965517241,Mixed,283
0.7938931297709924,0.10305343511450382,0.7934015271574701,Mixed,283
0.21333333333333335,0.3933333333333333,0.9290653739217224,Mixed,283
0.9411764705882353,0.029411764705882353,0.9708602685231228,Mixed,282
1.0,0.0,0.8975639812512378,All-positive,282
0.5067264573991032,0.24663677130044842,0.8359571964815956,Mixed,282
0.9389312977099237,0.030534351145038167,0.9845440901550857,Mixed,282
0.9873417721518988,0.006329113924050633,0.7686586985391767,Mixed,281
0.275,0.3625,0.7977904251757616,Mixed,281
0.5220588235294118,0.23897058823529413,0.5220123419626731,Mixed,281
0.16483516483516483,0.5824175824175825,0.29849379198046,Mixed,281
0.9197080291970803,0.040145985401459854,0.9435483870967742,Mixed,281
0.7142857142857143,0.14285714285714285,0.7396963123644251,Mixed,281
0.6204379562043796,0.1897810218978102,0.909378899875204,Mixed,281
0.9699248120300752,0.015037593984962405,0.9817643247246135,Mixed,281
0.9928571428571429,0.0035714285714285713,0.8854693339195427,Mixed,280
1.0,0.0,0.9845134207565543,All-positive,280
0.728,0.136,0.7825074244453503,Mixed,280
1.0,0.0,0.9801922089355146,All-positive,279
1.0,0.0,0.9983994969847666,All-positive,279
0.9847908745247148,0.0076045627376425855,0.9821923119530298,Mixed,279
1.0,0.0,0.9981592039800995,All-positive,279
0.940959409594096,0.02952029520295203,0.9462927534879381,Mixed,279
0.1590909090909091,0.42045454545454547,0.6808080808080809,Mixed,278
0.8181818181818182,0.09090909090909091,0.9710670804487944,Mixed,278
0.84375,0.078125,0.8321513002364066,Mixed,278
0.6383763837638377,0.18081180811808117,0.8310669832362041,Mixed,278
0.42962962962962964,0.2851851851851852,0.8970045742954109,Mixed,278
0.3898305084745763,0.6949152542372882,0.8161025759500982,Mixed,277
0.27205882352941174,0.3639705882352941,0.5268789413832317,Mixed,277
0.1169811320754717,0.44150943396226416,0.9961685823754789,Mixed,277
1.0,0.0,1.0,All-positive,277
0.15555555555555556,0.4222222222222222,0.6902880715983778,Mixed,277
0.9779411764705882,0.011029411764705883,0.9515614048750097,Mixed,276
0.3875968992248062,0.3062015503875969,0.9908739409791323,Mixed,276
0.9899497487437185,0.005025125628140704,0.9768264172998247,Mixed,276
0.421875,0.2890625,0.6592741935483871,Mixed,274
0.29277566539923955,0.35361216730038025,0.6202382747700196,Mixed,274
0.8274111675126904,0.08629441624365482,0.7935001438021283,Mixed,274
0.7302325581395349,0.13488372093023257,0.880022504571241,Mixed,274
0.8666666666666667,0.06666666666666667,0.8791952618219423,Mixed,274
0.9927007299270073,0.0036496350364963502,0.9862425752059781,Mixed,274
1.0,0.0,0.9677697695665415,All-positive,274
0.7945945945945946,0.10270270270270271,0.8647230320699708,Mixed,273
0.4798206278026906,0.2600896860986547,0.7794753921038399,Mixed,273
0.7222222222222222,0.1388888888888889,0.8430117951203748,Mixed,273
1.0,0.0,0.9242326216663073,All-positive,273
0.2958801498127341,0.6479400749063671,0.44041761670466817,Mixed,273
0.24812030075187969,0.37593984962406013,0.6282606691861001,Mixed,271
1.0,0.0,0.9935349550734166,All-positive,271
0.5408560311284046,0.22957198443579765,0.8359129654553612,Mixed,270
0.3484848484848485,0.32575757575757575,0.6909788124104272,Mixed,269
0.4362934362934363,0.28185328185328185,0.798020242464687,Mixed,269
0.984375,0.0078125,0.9670341908898541,Mixed,269
0.8473895582329317,0.07630522088353414,0.926779935275081,Mixed,269
0.8699186991869918,0.06504065040650407,0.9529058116232465,Mixed,268
1.0,0.0,0.9582212831348444,All-positive,268
1.0,0.0,0.990453098954387,All-positive,268
0.3359683794466403,0.33201581027667987,0.4387946892745741,Mixed,268
1.0,0.0,0.9993901907831693,All-positive,267
1.0,0.0,0.6285983341722005,All-positive,267
0.9354838709677419,0.03225806451612903,0.9698011969457248,Mixed,267
0.984251968503937,0.007874015748031496,0.9844667351183424,Mixed,267
0.4326923076923077,0.28365384615384615,0.7597087378640777,Mixed,267
0.9731543624161074,0.013422818791946308,0.9704689661752779,Mixed,267
0.9420289855072463,0.028985507246376812,0.970579820713332,Mixed,267
0.9923371647509579,0.0038314176245210726,0.9920471530500015,Mixed,266
0.7987421383647799,0.10062893081761007,0.9139941690962099,Mixed,266
1.0,0.0,0.9904617713853141,All-positive,266
0.8620689655172413,0.06896551724137931,1.0,Mixed,266
0.946360153256705,0.02681992337164751,0.9888888888888889,Mixed,266
0.6902654867256637,0.15486725663716813,0.8736219246340704,Mixed,265
0.9923664122137404,0.003816793893129771,0.9913487567326208,Mixed,265
0.556420233463035,0.22178988326848248,0.6013568521031207,Mixed,264
0.92,0.04,0.9843812085460159,Mixed,264
0.6363636363636364,0.18181818181818182,0.8804780876494024,Mixed,264
0.8578199052132701,0.07109004739336493,0.8682839708289924,Mixed,264
0.99,0.005,0.9938848485895421,Mixed,263
0.9914163090128756,0.004291845493562232,0.9877536099433376,Mixed,263
0.9844357976653697,0.007782101167315175,0.9793043978154642,Mixed,263
0.5905511811023622,0.2047244094488189,0.6688912809472551,Mixed,263
0.27692307692307694,0.36153846153846153,0.6564052948678482,Mixed,263
0.8157894736842105,0.09210526315789473,0.9502438218034548,Mixed,263
0.7525773195876289,0.12371134020618557,0.78257078076856,Mixed,263
1.0,0.0,0.9786156678942083,All-positive,263
0.9922779922779923,0.003861003861003861,0.9824110404546069,Mixed,262
1.0,0.0,0.9695855990999438,All-positive,262
0.9672131147540983,0.01639344262295082,0.9577630305544035,Mixed,261
1.0,0.0,0.9791788856304985,All-positive,261
0.831858407079646,0.084070796460177,0.9433444422662223,Mixed,261
0.46153846153846156,0.2692307692307692,0.5009758167161646,Mixed,261
0.5391705069124424,0.2304147465437788,0.8432324755033919,Mixed,261
0.7175141242937854,0.14124293785310735,0.8689923453381855,Mixed,261
1.0,0.0,0.982447083118224,All-positive,261
0.5238095238095238,0.23809523809523808,0.7831997211571976,Mixed,261
1.0,0.0,0.9818810795999452,All-positive,260
0.6476683937823834,0.17616580310880828,0.8355071652485445,Mixed,260
0.7899159663865546,0.10504201680672269,0.8383810572687225,Mixed,260
